date,USDCHF,USDJPY,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPCAD,EURNZD,AUDJPY,AUDNZD,empty,sum
2021.06.30,848.9999999999998,-364.9999999999949,-295.0000000000008,-268.0000000000016,-139.00000000000023,-122.99999999999534,-1293.000000000011,1368.999999999998,-527.000000000001,275.000000000003,,-517.0000000000041
2021.06.30,829.9999999999974,-370.9999999999951,-324.9999999999975,-293.0000000000099,-161.99999999999548,-124.00000000000189,-1202.000000000014,1370.9999999999889,-504.0000000000049,256.00000000001177,,-524.0000000000209
2021.06.30,856.0000000000013,-382.000000000005,-371.99999999999454,-307.00000000001285,-139.99999999999568,-121.99999999999989,-1275.0000000000039,1381.9999999999943,-503.0000000000001,253.99999999999866,,-609.0000000000176
2021.06.30,883.0000000000005,-394.999999999996,-388.9999999999949,-320.00000000000915,-174.99999999999181,-119.99999999999788,-1297.999999999999,1414.000000000004,-507.000000000005,246.99999999999721,,-659.999999999992
2021.06.30,892.0000000000039,-391.9999999999959,-365.99999999999966,-310.9999999999946,-225.99999999999287,-132.99999999999423,-1174.0000000000084,1317.999999999997,-513.0000000000052,207.00000000000162,,-697.9999999999884
2021.06.30,863.9999999999981,-376.99999999999534,-400.00000000000034,-320.00000000000915,-205.99999999999508,-129.00000000000134,-1289.0000000000068,1285.9999999999873,-510.9999999999957,195.00000000001182,,-887.0000000000066
2021.06.30,806.0000000000067,-370.9999999999951,-517.9999999999962,-320.9999999999935,-185.99999999999727,-115.99999999999389,-1406.0000000000184,1323.0000000000075,-495.00000000000455,185.00000000001293,,-1098.9999999999718
2021.06.30,816.0000000000056,-387.00000000000045,-530.0000000000082,-310.0000000000103,-210.99999999999451,-98.99999999999353,-1391.0000000000089,1363.0000000000032,-510.0000000000051,177.00000000000495,,-1082.0000000000068
2021.06.30,795.0000000000013,-391.9999999999959,-522.0000000000002,-307.00000000001285,-175.99999999999838,-93.99999999999409,-1394.0000000000064,1297.999999999999,-486.0000000000042,177.00000000000495,,-1101.0000000000064
2021.07.01,785.9999999999978,-382.000000000005,-493.99999999999443,-283.000000000011,-137.9999999999937,-61.999999999995396,-1375.000000000015,1171.9999999999952,-545.0000000000017,56.000000000011596,,-1265.0000000000116
2021.07.01,756.0000000000011,-375.0,-475.0000000000032,-290.9999999999968,-139.00000000000023,-83.9999999999952,-1364.0000000000095,1197.999999999988,-504.0000000000049,110.00000000001009,,-1168.000000000011
2021.07.01,763.9999999999981,-387.00000000000045,-469.0000000000083,-292.00000000000335,-165.9999999999995,-95.99999999999609,-1348.000000000016,1251.000000000002,-486.0000000000042,121.99999999999989,,-1107.0000000000277
2021.07.01,831.000000000004,-393.0000000000007,-476.9999999999941,-293.99999999999426,-186.99999999999272,-112.99999999999643,-1331.0000000000155,1217.9999999999857,-463.99999999999864,137.00000000000932,,-1072.9999999999932
2021.07.01,809.9999999999997,-390.00000000000057,-476.9999999999941,-293.0000000000099,-195.00000000000074,-95.99999999999609,-1291.00000000002,1205.999999999996,-460.00000000000796,113.99999999999189,,-1072.000000000042
2021.07.01,819.9999999999985,-412.9999999999967,-463.9999999999977,-280.9999999999979,-183.99999999999528,-80.00000000000229,-1293.000000000011,1123.0000000000073,-465.999999999994,58.000000000002494,,-1179.9999999999866
2021.07.01,824.0000000000025,-418.00000000000637,-485.0000000000021,-302.0000000000023,-217.0000000000005,-69.9999999999923,-1287.000000000016,1177.000000000006,-558.9999999999975,34.000000000000696,,-1303.0000000000077
2021.07.01,870.0000000000041,-436.9999999999976,-475.0000000000032,-317.0000000000117,-221.99999999999997,-76.99999999999375,-1311.0000000000177,1261.000000000001,-631.0000000000002,78.00000000000028,,-1261.000000000019
2021.07.01,856.9999999999967,-353.9999999999992,-415.99999999999415,-295.0000000000008,-162.99999999999093,-10.999999999994348,-1296.0000000000082,1347.9999999999936,-665.0000000000063,73.00000000001194,,-921.9999999999916
2021.07.01,868.000000000002,-346.00000000000364,-412.9999999999967,-303.9999999999932,-176.99999999999383,-39.999999999995595,-1253.0000000000152,1231.9999999999886,-664.0000000000015,22.0000000000109,,-1074.9999999999982
2021.07.01,883.9999999999959,-347.999999999999,-441.0000000000025,-307.00000000001285,-186.99999999999272,-42.999999999993044,-1259.00000000001,1290.9999999999977,-632.000000000005,66.99999999999484,,-975.0000000000265
2021.07.01,875.999999999999,-344.99999999999886,-415.99999999999415,-290.9999999999968,-186.99999999999272,-54.999999999993946,-1236.9999999999993,1238.99999999999,-626.9999999999953,59.99999999999339,,-982.9999999999889
2021.07.01,875.0000000000035,-381.0000000000002,-411.99999999999017,-280.9999999999979,-176.99999999999383,-46.999999999997044,-1227.0000000000002,1215.9999999999948,-606.9999999999993,48.000000000003595,,-992.9999999999768
2021.07.01,868.000000000002,-370.00000000000455,-414.9999999999876,-289.0000000000059,-200.00000000000017,-56.0000000000005,-1192.0000000000152,1205.999999999996,-603.9999999999992,52.000000000007596,,-1000.0000000000074
2021.07.01,868.000000000002,-379.99999999999545,-443.99999999999994,-273.9999999999965,-209.9999999999991,-51.000000000001044,-1205.0000000000116,1160.9999999999898,-563.0000000000024,42.0000000000087,,-1056.0000000000055
2021.07.01,873.999999999997,-379.99999999999545,-459.0000000000094,-295.0000000000008,-201.99999999999108,-42.999999999993044,-1247.0000000000202,1211.0000000000066,-587.0000000000033,56.99999999999594,,-1071.0000000000136
2021.07.01,883.0000000000005,-424.99999999999716,-431.99999999998795,-280.9999999999979,-197.99999999999818,-39.999999999995595,-1218.000000000008,1187.0000000000048,-617.0000000000044,25.00000000000835,,-1115.9999999999757
2021.07.01,900.9999999999962,-418.00000000000637,-451.0000000000014,-256.00000000001177,-196.99999999999162,-19.00000000000235,-1246.0000000000139,1235.9999999999927,-638.0000000000052,39.999999999995595,,-1048.000000000048
2021.07.01,875.999999999999,-460.9999999999985,-428.00000000000614,-252.99999999999213,-202.9999999999976,0.0,-1223.0000000000184,1271.0,-652.000000000001,56.99999999999594,,-1016.0000000000191
2021.07.01,812.0000000000016,-516.0000000000053,-478.0000000000006,-262.999999999991,-189.99999999999017,11.00000000000545,-1277.000000000017,1300.9999999999966,-653.9999999999964,39.00000000001125,,-1214.999999999986
2021.07.01,783.0000000000003,-537.9999999999967,-540.9999999999915,-307.00000000001285,-226.99999999999943,-131.99999999999878,-1327.0000000000116,1051.0000000000018,-552.0000000000067,29.00000000001235,,-1761.0000000000032
2021.07.01,799.0000000000052,-549.9999999999972,-556.0000000000009,-351.0000000000124,-237.99999999999378,-124.99999999999733,-1300.0000000000123,1014.0000000000038,-424.0000000000066,32.999999999994145,,-1698.0000000000175
2021.07.01,924.0000000000026,-650.0000000000057,-686.9999999999932,-374.999999999992,-263.99999999999756,-151.9999999999966,-1396.0000000000196,1053.9999999999993,-403.99999999999636,25.999999999992696,,-1924.0000000000061
2021.07.01,958.9999999999987,-686.000000000007,-408.00000000000836,-378.00000000001165,-256.99999999999613,-142.99999999999312,-1096.0000000000082,1187.0000000000048,-405.00000000000114,76.0000000000094,,-1151.0000000000127
2021.07.01,890.9999999999974,-768.0000000000007,-258.0000000000027,-374.0000000000077,-200.99999999999562,-102.00000000000209,-1002.000000000014,1261.000000000001,-409.9999999999966,55.000000000005045,,-908.0000000000161
2021.07.01,853.0000000000038,-784.000000000006,-137.00000000000932,-350.00000000000585,-195.9999999999962,-58.99999999999794,-886.000000000009,1280.9999999999989,-323.99999999999807,62.000000000006494,,-540.0000000000132
2021.07.01,851.0000000000017,-900.9999999999962,-93.99999999999409,-344.00000000001097,-175.99999999999838,-35.999999999991594,-924.0000000000136,1400.9999999999857,-337.0000000000033,90.00000000001229,,-470.0000000000085
2021.07.01,814.0000000000036,-873.9999999999952,-93.99999999999409,-363.0000000000022,-158.99999999999804,17.000000000000348,-850.0000000000174,1514.9999999999998,-347.999999999999,73.00000000001194,,-268.99999999999045
2021.07.01,807.9999999999976,-746.9999999999999,-218.99999999999142,-446.9999999999974,-213.99999999999199,-42.999999999993044,-887.0000000000156,1429.999999999998,-334.0000000000032,45.000000000006146,,-607.9999999999909
2021.07.01,785.0000000000024,-765.0000000000006,-255.99999999998957,-448.000000000004,-246.99999999999721,-92.99999999999864,-912.0000000000017,1326.000000000005,-323.99999999999807,29.999999999996696,,-903.9999999999854
2021.07.01,734.0000000000014,-762.0000000000005,-279.99999999999136,-455.0000000000054,-288.9999999999948,-112.99999999999643,-858.0000000000032,1300.9999999999966,-224.00000000000375,29.00000000001235,,-916.999999999985
2021.07.01,724.9999999999978,-730.9999999999945,-228.99999999999034,-418.0000000000073,-265.99999999999955,-85.00000000000173,-848.0000000000043,1205.999999999996,-230.99999999999454,-4.999999999988347,,-881.999999999987
2021.07.01,692.9999999999992,-730.9999999999945,-242.99999999999324,-367.0000000000062,-264.999999999993,-65.99999999999939,-881.0000000000207,1170.9999999999886,-250.0,-2.999999999997449,,-942.0000000000166
2021.07.01,697.0000000000032,-753.0000000000001,-181.00000000000892,-339.0000000000004,-257.9999999999916,-46.999999999997044,-765.0000000000157,1131.9999999999998,-248.99999999999523,-48.99999999998794,,-811.9999999999939
2021.07.01,673.0000000000014,-810.0000000000023,-150.99999999999002,-365.99999999999966,-268.99999999999704,-27.999999999994696,-794.0000000000058,1140.999999999992,-337.99999999999386,-75.99999999998718,,-1017.9999999999771
2021.07.01,726.9999999999999,-873.9999999999952,-114.99999999999844,-373.00000000000114,-258.9999999999981,0.0,-681.0000000000205,1269.9999999999934,-393.0000000000007,-80.99999999999774,,-779.0000000000184
2021.07.01,736.0000000000033,-885.9999999999957,-18.0000000000069,-312.00000000000114,-161.00000000000003,143.9999999999997,-971.0000000000107,1544.9999999999964,-498.9999999999952,-72.99999999998974,,-495.0
2021.07.01,795.9999999999967,-864.0000000000043,-8.000000000008,-299.00000000000483,-125.99999999999278,167.00000000000603,-942.0000000000206,1556.9999999999861,-484.99999999999943,-83.9999999999952,,-288.00000000003627
2021.07.01,822.9999999999959,-852.9999999999944,-34.000000000000696,-320.9999999999935,-130.99999999999224,114.00000000000298,-886.000000000009,1506.0000000000073,-450.00000000000284,-69.00000000000794,,-300.99999999999443
2021.07.01,890.0000000000019,-858.9999999999947,-43.999999999999595,-327.00000000001063,-100.99999999999554,117.00000000000044,-941.0000000000141,1482.99999999999,-460.00000000000796,-73.99999999999629,,-316.00000000002655
2021.07.01,846.0000000000023,-861.9999999999948,26.999999999999247,-295.0000000000008,-45.99999999999049,141.99999999999767,-966.0000000000002,1553.9999999999886,-465.0000000000034,-36.999999999998145,,-101.99999999999997
2021.07.01,865.0000000000047,-906.9999999999965,68.00000000000139,-293.99999999999426,-10.999999999994348,178.00000000000037,-999.0000000000166,1656.9999999999973,-478.9999999999992,-39.999999999995595,,38.00000000000725
2021.07.01,892.9999999999993,-911.0000000000014,41.000000000002146,-293.99999999999426,-25.999999999992696,162.0000000000066,-1055.000000000006,1641.999999999988,-483.99999999999466,-25.999999999992696,,-57.99999999998553
2021.07.01,902.9999999999983,-912.0000000000061,58.000000000002494,-290.9999999999968,7.0000000000014495,168.00000000000148,-1069.0000000000089,1695.000000000002,-507.99999999999557,-7.0000000000014495,,43.999999999996845
2021.07.01,900.0000000000008,-897.9999999999961,56.99999999999594,-292.00000000000335,13.00000000000745,165.9999999999995,-1043.0000000000161,1680.999999999999,-512.0000000000005,-9.999999999998899,,61.999999999987686
2021.07.01,885.999999999998,-861.9999999999948,99.00000000000463,-289.0000000000059,28.000000000005798,170.00000000000347,-1051.0000000000018,1740.9999999999925,-521.0000000000008,36.999999999998145,,237.99999999999918
2021.07.01,883.9999999999959,-850.9999999999991,96.99999999999153,-283.000000000011,34.000000000000696,158.0000000000026,-1047.0000000000202,1760.000000000006,-510.9999999999957,60.99999999999994,,301.9999999999705
2021.07.01,848.0000000000043,-843.9999999999941,106.00000000000608,-275.000000000003,34.000000000000696,148.0000000000037,-1043.0000000000161,1699.0000000000061,-483.99999999999466,58.000000000002494,,247.00000000001558
2021.07.02,680.0000000000028,-807.0000000000022,126.0000000000039,-272.00000000000557,74.00000000000739,172.00000000000549,-1055.000000000006,1151.9999999999975,-543.9999999999969,-140.0000000000068,,-614.0000000000003
2021.07.02,839.0000000000009,-807.0000000000022,100.99999999999554,-303.9999999999932,64.0000000000085,161.00000000000003,-1067.000000000018,1563.9999999999877,-555.0000000000068,-41.99999999998649,,-46.00000000001389
2021.07.02,846.9999999999977,-819.0000000000026,117.99999999999588,-259.0000000000092,50.0000000000056,164.00000000000858,-1050.0000000000175,1690.999999999998,-513.9999999999958,32.0000000000098,,259.99999999999034
2021.07.02,875.0000000000035,-819.0000000000026,85.00000000000173,-269.9999999999925,38.0000000000047,150.00000000000568,-1079.0000000000077,1692.9999999999889,-518.0000000000007,51.000000000001044,,206.00000000000196
2021.07.02,889.0000000000065,-843.0000000000035,62.000000000006494,-273.0000000000121,30.000000000007798,151.00000000000114,-1063.0000000000139,1685.0000000000032,-516.0000000000053,41.000000000002146,,162.99999999999227
2021.07.02,895.0000000000014,-858.0000000000041,65.00000000000395,-273.9999999999965,32.0000000000098,147.00000000000824,-1078.0000000000011,1699.0000000000061,-501.0000000000048,65.00000000000395,,192.00000000002692
2021.07.02,897.9999999999987,-879.0000000000049,31.000000000003247,-276.9999999999939,14.000000000002899,141.00000000000225,-1093.0000000000107,1729.999999999987,-515.0000000000006,60.99999999999994,,110.99999999998414
2021.07.02,887.0000000000044,-926.0000000000019,-8.999999999992347,-268.0000000000016,21.00000000000435,148.99999999999915,-1180.0000000000032,1767.9999999999918,-498.9999999999952,86.0000000000083,,29.000000000013756
2021.07.02,887.0000000000044,-932.0000000000022,43.999999999999595,-259.0000000000092,35.00000000000725,160.00000000000458,-1114.9999999999993,1760.000000000006,-486.0000000000042,78.00000000000028,,172.00000000000722
2021.07.02,890.0000000000019,-881.0000000000002,8.000000000008,-279.00000000000705,0.0,164.00000000000858,-1090.0000000000132,1780.0000000000039,-527.000000000001,69.00000000000794,,134.00000000000898
2021.07.02,922.0000000000006,-897.9999999999961,-22.999999999995246,-296.0000000000074,-24.999999999997247,158.99999999999804,-1090.0000000000132,1788.9999999999961,-516.0000000000053,63.000000000013046,,84.99999999999315
2021.07.02,941.000000000003,-879.9999999999955,-70.99999999999883,-312.00000000000114,-48.99999999999905,148.99999999999915,-1072.0000000000064,1729.999999999987,-516.0000000000053,56.99999999999594,,-23.000000000020997
2021.07.02,924.0000000000026,-861.9999999999948,-62.000000000006494,-297.9999999999983,-42.999999999993044,150.00000000000568,-1076.0000000000102,1753.9999999999889,-516.9999999999959,69.9999999999923,,39.999999999990706
2021.07.02,926.0000000000045,-876.9999999999953,-52.99999999999194,-275.000000000003,-47.9999999999925,165.9999999999995,-1044.0000000000005,1727.9999999999961,-507.99999999999557,59.99999999999339,,75.00000000001488
2021.07.02,922.0000000000006,-852.0000000000039,-103.00000000000864,-289.0000000000059,-53.999999999998494,138.00000000000477,-1089.0000000000066,1702.0000000000034,-503.0000000000001,49.99999999999449,,-78.0000000000204
2021.07.02,921.0000000000051,-861.9999999999948,-76.99999999999375,-293.99999999999426,-48.99999999999905,130.0000000000079,-1085.0000000000027,1668.9999999999873,-495.00000000000455,48.000000000003595,,-93.99999999998526
2021.07.02,912.0000000000017,-870.0000000000045,-60.99999999999994,-287.9999999999994,-42.999999999993044,128.00000000000588,-1080.0000000000143,1625.999999999994,-462.99999999999386,31.000000000003247,,-108.00000000000017
2021.07.02,895.0000000000014,-882.000000000005,-48.000000000003595,-286.00000000000847,-39.999999999995595,119.99999999999788,-1078.0000000000011,1605.9999999999964,-465.0000000000034,22.999999999995246,,-155.00000000002635
2021.07.02,907.0000000000023,-888.0000000000052,-19.999999999997797,-273.0000000000121,-25.999999999992696,128.00000000000588,-1079.0000000000077,1614.9999999999886,-504.0000000000049,35.00000000000725,,-105.00000000001651
2021.07.02,904.0000000000048,-903.9999999999964,58.000000000002494,-256.99999999999613,-34.000000000000696,141.99999999999767,-1028.0000000000066,1593.0,-515.0000000000006,17.000000000000348,,-23.99999999999499
2021.07.02,939.9999999999964,-933.0000000000069,-63.99999999999739,-253.99999999999866,-41.9999999999976,153.99999999999858,-1091.0000000000198,1611.0000000000068,-585.9999999999985,28.000000000005798,,-237.00000000001137
2021.07.02,992.000000000004,-882.9999999999956,-116.99999999998934,-256.99999999999613,-90.99999999999665,152.00000000000767,-1076.0000000000102,1570.0000000000048,-641.9999999999959,19.999999999997797,,-331.9999999999697
2021.07.02,944.9999999999958,-859.9999999999994,-133.00000000000534,-236.99999999999832,-88.99999999999464,174.00000000000747,-1097.999999999999,1612.9999999999977,-659.000000000006,41.000000000002146,,-302.9999999999998
2021.07.02,890.0000000000019,-751.0000000000048,-31.999999999987594,-195.00000000001182,-78.99999999999574,177.00000000000495,-945.0000000000181,1549.0000000000005,-713.9999999999986,-1.999999999990898,,-102.00000000000023
2021.07.02,900.0000000000008,-772.0000000000056,1.0000000000065512,-170.00000000000347,-66.99999999999484,256.0000000000007,-975.9999999999991,1641.0000000000036,-734.9999999999994,-11.00000000000545,,67.00000000000375
2021.07.02,924.9999999999981,-781.9999999999965,-42.0000000000087,-222.99999999999542,-137.9999999999937,209.00000000000364,-926.0000000000045,1688.0000000000007,-730.9999999999945,-8.000000000008,,-27.99999999999902
2021.07.02,928.0000000000066,-792.0000000000016,42.0000000000087,-181.00000000000892,-144.99999999999514,204.99999999999963,-787.0000000000043,1635.999999999993,-712.9999999999939,22.0000000000109,,215.000000000015
2021.07.02,795.9999999999967,-742.999999999995,157.99999999999147,-134.00000000001188,-101.99999999999099,213.00000000000762,-649.0000000000107,1556.0000000000018,-676.0000000000019,62.000000000006494,,480.99999999999363
2021.07.02,756.0000000000011,-730.9999999999945,242.00000000000887,-51.000000000001044,-118.99999999999133,223.00000000000654,-579.0000000000184,1524.9999999999986,-629.0000000000049,69.9999999999923,,706.9999999999972
2021.07.02,819.9999999999985,-719.9999999999989,248.00000000000378,-24.000000000001798,-95.99999999999609,209.00000000000364,-580.0000000000027,1534.9999999999975,-644.999999999996,107.00000000001265,,854.0000000000205
2021.07.02,833.0000000000059,-736.9999999999948,175.99999999999838,-51.000000000001044,-110.99999999999443,182.99999999999983,-624.0000000000023,1510.9999999999957,-646.0000000000008,48.000000000003595,,582.0000000000101
2021.07.02,597.0000000000031,-881.0000000000002,131.99999999999878,-83.00000000001084,-188.9999999999947,104.99999999999955,-628.0000000000064,1095.0000000000016,-710.9999999999985,-26.999999999999247,,-590.0000000000068
2021.07.02,545.0000000000066,-612.9999999999995,144.0000000000108,-56.000000000011596,-193.99999999999417,92.00000000000318,-638.0000000000052,995.9999999999969,-512.0000000000005,-72.99999999998974,,-308.9999999999833
2021.07.02,709.0000000000041,-640.0000000000006,83.00000000001084,-93.00000000000975,-291.99999999999227,34.000000000000696,-461.0000000000003,903.9999999999937,-495.00000000000455,-86.0000000000083,,-337.00000000000637
2021.07.02,660.000000000005,-653.0000000000058,93.00000000000975,-41.000000000002146,-276.9999999999939,53.00000000000304,-468.00000000000176,801.9999999999916,-480.000000000004,-127.99999999999478,,-438.99999999999295
2021.07.02,641.0000000000027,-621.9999999999999,113.99999999999189,-26.999999999999247,-297.9999999999983,43.999999999999595,-407.0000000000018,805.9999999999956,-456.00000000000307,-86.99999999999264,,-292.0000000000051
2021.07.02,578.9999999999961,-614.0000000000043,171.99999999999437,31.000000000003247,-297.9999999999983,80.99999999999774,-389.0000000000171,812.999999999997,-418.99999999999693,-68.00000000000139,,-112.00000000002953
2021.07.02,553.999999999999,-573.9999999999981,184.99999999999073,69.9999999999923,-300.99999999999574,92.00000000000318,-240.00000000001796,794.0000000000058,-344.99999999999886,-89.00000000000574,,145.9999999999746
2021.07.02,536.9999999999986,-573.9999999999981,184.00000000000637,107.99999999999699,-275.99999999999847,129.00000000000134,-243.00000000001543,791.9999999999927,-384.00000000000034,-96.00000000000719,,176.99999999997655
2021.07.02,568.0000000000018,-548.0000000000018,93.00000000000975,107.99999999999699,-307.99999999999716,77.00000000000485,-290.00000000001245,699.9999999999895,-385.0000000000051,-89.00000000000574,,-74.00000000001933
2021.07.02,492.999999999999,-515.0000000000006,102.00000000000209,107.99999999999699,-291.99999999999227,56.0000000000005,-367.0000000000062,641.999999999987,-373.9999999999952,-99.99999999998899,,-246.9999999999976
2021.07.02,368.00000000000165,-438.0000000000024,120.00000000000898,127.99999999999478,-241.99999999999778,2.000000000002,-419.0000000000138,533.99999999999,-278.99999999999636,-82.00000000000429,,-308.0000000000173
2021.07.02,317.0000000000006,-320.99999999999795,99.00000000000463,131.99999999999878,-289.9999999999903,-15.999999999993797,-453.0000000000145,415.99999999999415,-213.99999999999864,-70.99999999999883,,-400.9999999999958
2021.07.02,324.00000000000205,-332.9999999999984,75.00000000000284,143.00000000000423,-283.99999999999534,-24.999999999997247,-372.00000000001677,392.9999999999989,-171.00000000000648,-70.99999999999883,,-321.000000000005
2021.07.02,351.99999999999676,-341.99999999999875,107.99999999999699,147.00000000000824,-278.9999999999959,-21.999999999999797,-383.0,353.0000000000033,-192.00000000000728,-102.00000000000209,,-359.9999999999986
2021.07.02,377.0000000000051,-323.0000000000075,86.0000000000083,153.00000000000313,-266.999999999995,-24.000000000001798,-392.00000000001455,365.99999999999966,-206.00000000000307,-97.9999999999981,,-328.00000000000387
2021.07.02,361.0000000000002,-311.9999999999976,89.00000000000574,153.00000000000313,-259.9999999999936,-32.999999999994145,-409.0000000000149,363.0000000000022,-215.99999999999397,-92.00000000000318,,-355.9999999999861
2021.07.02,361.9999999999957,-317.0000000000073,113.99999999999189,168.99999999999693,-263.99999999999756,-15.999999999993797,-407.0000000000018,370.999999999988,-236.99999999999477,-103.99999999999298,,-329.0000000000157
