date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.05.26,-422.00000000000017,573.0000000000013,-293.99999999999693,204.00000000000418,4.000000000004,-398.00000000000944,-221.99999999998886,-218.00000000001774,-200.00000000000017,-430.9999999999925,282.99999999999994,-212.99999999999386,-184.00000000000637,401.00000000000693,-473.99999999998954,-543.0000000000045,-1019.0000000000143,748.9999999999997,-93.00000000000352,-403.99999999999636,222.99999999999898,185.00000000000182,-202.00000000001327,,-2695.000000000011
2015.05.26,-453.99999999999886,577.0000000000052,-362.99999999999955,197.00000000000273,31.000000000003247,-455.0000000000054,-218.99999999999142,-205.0000000000125,-216.0000000000051,-422.00000000000017,324.00000000000205,-306.0000000000116,-218.00000000000708,341.99999999999784,-483.0000000000041,-592.9999999999991,-1019.0000000000143,788.9999999999952,-124.00000000000944,-394.999999999996,260.9999999999957,227.00000000001052,-171.99999999999437,,-2896.000000000037
2015.05.26,-483.0000000000001,672.9999999999902,-385.9999999999957,192.99999999999872,-2.000000000002,-493.99999999999443,-256.99999999999613,-215.0000000000034,-241.00000000000233,-408.9999999999927,324.9999999999975,-346.00000000000364,-204.00000000000418,217.0000000000005,-555.9999999999832,-670.9999999999993,-1032.0000000000107,886.9999999999934,-168.00000000000637,-381.9999999999908,269.999999999996,197.00000000000273,-139.00000000000023,,-3223.0000000000064
2015.05.26,-471.99999999999466,658.9999999999874,-397.99999999999613,207.00000000000162,10.999999999994348,-489.0000000000061,-253.99999999999866,-182.00000000001637,-245.0000000000063,-402.9999999999978,324.00000000000205,-355.99999999999454,-161.00000000001114,303.0000000000088,-513.9999999999816,-685.0000000000023,-1030.0000000000198,862.9999999999916,-176.00000000000193,-390.99999999999113,295.99999999999227,198.00000000000927,-139.00000000000023,,-3034.000000000031
2015.05.26,-692.9999999999992,661.9999999999848,-942.0000000000073,215.00000000000963,-158.0000000000026,-536.0000000000032,-275.9999999999874,-193.00000000001205,-285.9999999999974,-448.9999999999994,252.99999999999213,-848.0000000000132,-178.00000000001148,97.00000000001374,-542.0000000000016,-788.9999999999952,-1142.0000000000207,777.9999999999898,-457.00000000000784,-584.9999999999937,318.9999999999884,64.0000000000085,-158.99999999999804,,-5845.000000000065
2015.05.26,-846.9999999999977,865.999999999989,-1195.999999999998,396.00000000001853,-289.0000000000059,-706.0000000000066,-265.0000000000041,21.99999999999136,-341.0000000000024,-413.99999999999216,256.0000000000007,-1117.999999999995,-235.00000000000742,-80.99999999999774,-296.99999999999704,-889.9999999999908,-1004.0000000000049,722.0000000000005,-620.0000000000045,-685.9999999999928,424.99999999999716,45.000000000006146,-129.00000000000134,,-6385.9999999999945
2015.05.26,-849.9999999999952,934.9999999999969,-1257.000000000005,467.0000000000174,-441.0000000000025,-676.9999999999943,-275.9999999999874,86.99999999998909,-358.9999999999982,-389.99999999999034,141.00000000000225,-1096.0000000000036,-239.99999999999577,-468.00000000000176,-268.0000000000007,-905.0000000000002,-1034.0000000000016,522.9999999999845,-615.0000000000091,-603.9999999999992,315.9999999999883,-111.99999999998988,-133.00000000000534,,-7256.000000000002
2015.05.26,-766.9999999999955,909.9999999999886,-1108.000000000004,529.0000000000017,-346.9999999999973,-604.0000000000045,-337.99999999999386,121.99999999998568,-270.0000000000036,-221.99999999999997,121.99999999999989,-1049.0000000000066,-323.99999999999096,-444.9999999999843,-192.00000000000728,-732.9999999999836,-694.0000000000168,470.9999999999992,-470.0000000000131,-388.9999999999958,356.9999999999993,7.0000000000014495,-52.000000000007596,,-5486.000000000028
2015.05.26,-785.9999999999978,995.9999999999969,-1168.9999999999968,533.0000000000057,-355.0000000000053,-507.9999999999973,-340.9999999999913,164.99999999999204,-280.9999999999979,-204.99999999999963,180.99999999999784,-975.9999999999991,-249.00000000001032,-344.99999999999534,-223.99999999998954,-760.0000000000051,-722.0000000000005,566.9999999999842,-490.99999999999966,-384.00000000000034,379.99999999999545,3.0000000000085514,-53.00000000001415,,-5024.000000000021
2015.05.26,-908.9999999999932,1019.9999999999986,-1317.0000000000073,574.0000000000078,-423.0000000000067,-564.000000000009,-313.99999999999204,193.9999999999884,-346.0000000000019,-226.99999999999943,170.99999999999892,-1177.9999999999973,-459.99999999999375,-422.9999999999956,-61.9999999999834,-780.9999999999873,-729.0000000000018,549.9999999999839,-588.0000000000081,-524.9999999999915,426.9999999999925,-47.9999999999925,-56.99999999999594,,-6014.999999999987
2015.05.26,-786.9999999999933,929.000000000002,-1382.000000000005,634.0000000000013,-368.9999999999971,-546.000000000002,-391.000000000008,358.0000000000041,-194.0000000000053,-264.999999999993,119.99999999999788,-1377.0000000000095,-537.9999999999941,-295.0000000000008,12.000000000000455,-631.9999999999882,-931.9999999999995,546.9999999999864,-559.0000000000117,-710.9999999999985,506.0000000000002,95.00000000000064,-86.99999999999264,,-5864.000000000006
2015.05.26,-585.0000000000022,929.9999999999864,-1275.9999999999964,667.0000000000176,-248.00000000000378,-287.9999999999994,-487.99999999999955,562.9999999999882,-39.00000000000014,-195.00000000000074,143.9999999999997,-1212.0000000000175,-456.00000000001194,-58.99999999998684,4.9999999999954525,-561.9999999999958,-894.000000000017,809.9999999999997,-496.0000000000093,-675.9999999999877,601.9999999999897,226.00000000000398,-70.99999999999883,,-3598.000000000047
2015.05.26,-591.9999999999925,917.9999999999966,-1207.9999999999984,675.0000000000034,-214.00000000000307,-235.99999999999176,-573.0000000000013,466.99999999998454,3.999999999992898,-261.99999999999557,90.99999999999665,-1004.0000000000191,-560.0000000000049,83.00000000001084,-120.00000000000455,-465.99999999998863,-1007.0000000000024,729.9999999999862,-413.0000000000109,-648.9999999999867,552.9999999999973,301.0000000000068,-104.99999999999955,,-3587.0000000000236
2015.05.26,-602.0000000000025,961.9999999999961,-1186.9999999999977,789.0000000000175,-217.99999999999596,-285.00000000000193,-442.9999999999934,418.00000000000637,7.0000000000014495,-268.99999999999704,186.99999999999272,-1126.0000000000048,-663.999999999998,12.000000000012001,-87.99999999999386,-444.9999999999843,-995.0000000000125,835.9999999999923,-317.0000000000073,-644.999999999996,586.9999999999891,352.00000000000784,-99.00000000000463,,-3232.999999999975
2015.05.26,-556.9999999999964,777.9999999999898,-1126.0000000000048,680.9999999999983,-190.99999999999673,-265.99999999998846,-478.0000000000006,450.9999999999934,52.99999999999194,-209.9999999999991,119.99999999999788,-1013.0000000000052,-612.9999999999969,79.00000000000685,-32.99999999998704,-356.9999999999851,-847.00000000002,690.9999999999972,-321.00000000001216,-608.9999999999947,557.9999999999927,332.00000000001006,-34.000000000000696,,-2912.00000000001
2015.05.26,-548.9999999999995,723.9999999999914,-1140.0000000000005,741.9999999999982,-180.99999999999784,-202.9999999999976,-330.0000000000081,463.99999999999864,43.999999999999595,-218.99999999999142,120.99999999999334,-971.0000000000036,-601.9999999999915,134.00000000001188,102.00000000000387,-241.99999999998667,-769.0000000000197,569.9999999999816,-310.0000000000023,-649.9999999999915,571.9999999999885,376.00000000000966,-62.000000000006494,,-2379.00000000002
2015.05.26,-546.9999999999975,658.0000000000031,-1280.0000000000011,768.9999999999975,-214.99999999999852,-63.99999999999739,-307.99999999999716,483.99999999998045,105.99999999999498,-132.99999999999423,68.99999999999685,-1069.0000000000168,-668.0000000000019,-92.99999999998754,252.00000000000955,-92.00000000000318,-553.0000000000035,406.9999999999796,-365.0000000000091,-621.9999999999999,512.0000000000005,321.0000000000046,-7.0000000000014495,,-2438.0000000000427
2015.05.26,-817.9999999999965,831.9999999999883,-1736.9999999999948,880.0000000000141,-553.0000000000035,-181.9999999999933,-323.0000000000066,445.99999999999795,-26.000000000003798,-174.99999999999181,-68.00000000000139,-1563.0000000000166,-835.000000000008,-637.9999999999831,156.0000000000059,-370.999999999988,-701.0000000000183,140.99999999999113,-505.00000000000966,-688.999999999993,543.9999999999969,171.00000000001003,9.999999999998899,,-6004.000000000005
2015.05.26,-719.9999999999984,776.9999999999833,-1796.999999999997,1063.0000000000139,-556.9999999999964,-180.0000000000024,-333.9999999999899,907.999999999987,185.99999999999727,96.00000000000719,-69.00000000000794,-1599.9999999999943,-974.9999999999925,-658.9999999999874,519.0000000000055,-51.99999999998539,-225.00000000000853,145.99999999997948,-500.0,-552.9999999999973,531.9999999999965,177.00000000000495,42.999999999993044,,-3773.99999999999
2015.05.26,-690.0000000000017,851.0000000000017,-1731.9999999999993,1187.0000000000048,-685.0000000000023,-177.00000000000495,-303.9999999999932,825.9999999999934,246.99999999999721,91.00000000000774,-299.00000000000483,-1593.999999999994,-1139.0000000000011,-802.9999999999982,540.0000000000205,100.99999999999554,-206.00000000001728,-258.0000000000027,-398.00000000001035,-554.9999999999926,337.99999999999386,154.0000000000097,-80.99999999999774,,-4585.999999999996
2015.05.26,-859.9999999999941,943.9999999999893,-1829.9999999999982,1351.9999999999977,-814.0000000000036,-200.00000000000017,-360.9999999999891,769.0000000000055,244.99999999999523,161.00000000000003,-330.0000000000081,-1591.0000000000082,-1266.999999999996,-1020.9999999999831,343.00000000001774,24.000000000001798,-138.0000000000159,-382.0000000000157,-300.00000000001137,-425.9999999999877,281.9999999999965,133.00000000000534,-93.99999999999409,,-5360.9999999999945
2015.05.26,-878.9999999999965,1051.9999999999864,-1817.0000000000073,1299.0000000000057,-795.0000000000013,-218.00000000000708,-401.00000000000693,700.9999999999934,256.99999999999613,137.00000000000932,-169.00000000000804,-1413.000000000011,-1195.999999999997,-1025.9999999999936,325.9999999999934,56.000000000011596,-134.00000000001188,-9.999999999998899,-296.0000000000065,-361.99999999999477,315.9999999999883,146.00000000000168,-82.00000000000429,,-4508.000000000058
2015.05.26,-702.9999999999981,1021.0000000000052,-1611.000000000004,1297.999999999999,-775.9999999999989,-265.99999999998846,-453.99999999999886,695.999999999998,273.9999999999965,279.00000000000705,-277.000000000005,-1489.0000000000043,-1297.999999999999,-1303.999999999994,218.9999999999941,22.999999999995246,25.999999999992696,-146.00000000000168,-253.0000000000001,-228.9999999999992,165.99999999999682,30.000000000007798,-49.00000000001015,,-4823.000000000009
2015.05.26,-759.999999999994,1080.9999999999986,-1602.9999999999945,1249.0000000000111,-853.0000000000038,-412.9999999999967,-468.00000000000176,682.9999999999927,263.99999999999756,248.00000000000378,-279.00000000000705,-1682.9999999999927,-1374.999999999993,-1339.0000000000014,143.00000000000068,-44.99999999998394,-81.00000000001995,-107.00000000001265,-295.0000000000017,-282.99999999998704,108.99999999999466,-1.999999999990898,-127.00000000001043,,-5935.999999999993
2015.05.26,-807.0000000000022,1239.9999999999966,-1603.999999999999,1323.0000000000075,-853.0000000000038,-453.99999999999886,-480.99999999999807,640.9999999999911,219.00000000000253,231.0000000000034,-275.99999999999847,-1555.0000000000068,-1499.9999999999902,-1377.9999999999905,73.0000000000075,-116.99999999998934,-142.0000000000199,-99.00000000000463,-230.00000000000398,-182.99999999999272,106.99999999999932,-7.9999999999968985,-127.00000000001043,,-5979.999999999998
2015.05.26,-732.9999999999948,1130.9999999999932,-1519.999999999996,1348.000000000016,-775.0000000000034,-428.00000000000614,-442.00000000000904,615.9999999999854,251.99999999999667,221.00000000000452,-226.99999999999943,-1487.9999999999995,-1427.0000000000005,-1353.000000000004,78.00000000000296,-68.99999999998573,-139.00000000000023,-73.00000000001194,-172.00000000001125,-186.9999999999976,123.99999999999523,45.000000000006146,-93.99999999999409,,-5312.000000000011
2015.05.26,-774.9999999999924,1092.000000000004,-1474.9999999999943,1356.0000000000016,-773.9999999999969,-475.0000000000032,-419.9999999999982,473.99999999998954,227.99999999999488,154.0000000000097,-239.0000000000003,-1397.0000000000198,-1428.9999999999914,-1244.999999999985,-20.999999999986585,-70.99999999999883,-201.00000000000674,-81.00000000001995,-124.00000000000944,-192.99999999999784,62.99999999998818,71.00000000000995,-103.00000000000864,,-5585.000000000011
2015.05.26,-800.0000000000007,1237.9999999999836,-1492.0000000000045,1341.9999999999986,-792.9999999999993,-483.99999999999557,-453.99999999999886,507.000000000005,192.99999999999872,163.00000000000205,-197.99999999999818,-1389.00000000001,-1306.000000000007,-1215.9999999999948,-43.00000000000637,-178.99999999999582,-247.00000000001944,36.999999999998145,-148.00000000001035,-186.9999999999976,103.9999999999992,22.0000000000109,-100.99999999999554,,-5431.000000000036
2015.05.26,-822.9999999999959,1254.9999999999839,-1567.0000000000073,1307.999999999998,-778.9999999999964,-517.9999999999962,-448.000000000004,491.9999999999902,178.99999999999582,167.00000000000603,-202.0000000000022,-1510.9999999999957,-1329.0000000000025,-1300.9999999999966,-13.00000000000523,-181.9999999999933,-202.00000000001327,49.99999999999449,-204.00000000000773,-189.99999999999773,126.99999999999534,14.000000000002899,-70.0000000000145,,-5747.000000000064
2015.05.26,-997.9999999999989,1275.9999999999882,-1581.9999999999936,1319.0000000000034,-831.000000000004,-692.9999999999881,-401.00000000000693,335.9999999999843,46.00000000000159,71.00000000000995,-148.99999999999915,-1503.0000000000143,-1262.9999999999918,-1369.9999999999823,49.000000000006594,-164.99999999999292,-128.000000000017,-9.000000000014552,-222.0000000000084,-183.9999999999975,131.00000000000023,-9.999999999998899,-62.000000000006494,,-6342.00000000002
2015.05.26,-1024.9999999999982,1330.9999999999934,-1590.0000000000034,1425.0000000000095,-875.999999999999,-713.9999999999924,-299.00000000000483,316.0000000000025,59.99999999999339,87.00000000000374,-126.0000000000039,-1387.0000000000005,-1283.0000000000118,-1421.99999999999,-12.000000000000455,-173.00000000000094,-116.00000000000499,-53.00000000001415,-166.00000000001103,-123.99999999999523,67.99999999999784,-17.999999999995797,-97.9999999999981,,-6195.000000000024
2015.05.26,-1034.999999999997,1283.9999999999964,-1603.999999999999,1334.000000000013,-892.9999999999993,-700.999999999996,-242.00000000000887,299.0000000000066,14.999999999998348,65.00000000000395,-117.00000000000044,-1360.0000000000136,-1229.9999999999977,-1256.999999999997,6.000000000000227,-153.00000000000313,-143.00000000000423,-129.00000000000134,-221.00000000000364,-143.99999999999125,67.99999999999784,-82.99999999999974,-129.00000000000134,,-6369.999999999997
2015.05.26,-1040.999999999992,1278.9999999999857,-1647.9999999999961,1405.0000000000118,-870.9999999999995,-697.9999999999986,-219.99999999999798,335.9999999999843,37.99999999999359,60.00000000000449,-104.99999999999955,-1414.999999999992,-1235.0000000000084,-1293.9999999999952,129.99999999999545,-123.99999999999079,-90.00000000001229,-86.0000000000083,-231.99999999999932,-197.9999999999933,108.99999999999466,-44.99999999999504,-82.00000000000429,,-6027.000000000015
2015.05.26,-1070.9999999999998,1262.9999999999918,-1638.0000000000052,1387.000000000005,-853.9999999999992,-757.999999999992,-187.99999999998818,299.0000000000066,22.999999999995246,21.00000000000435,-87.99999999999919,-1455.0000000000125,-1242.0000000000098,-1268.0000000000025,87.00000000001751,-58.99999999998684,-98.0000000000203,-70.0000000000145,-228.00000000000864,-203.99999999999352,120.99999999999511,-3.999999999992898,-103.99999999999298,,-6128.000000000002
2015.05.27,-1098.9999999999943,1271.9999999999843,-1632.000000000005,1392.9999999999998,-858.0000000000032,-804.9999999999891,-171.99999999999437,237.99999999999955,9.999999999998899,17.000000000000348,-85.00000000000173,-1432.0000000000164,-1252.999999999993,-1401.999999999992,111.99999999999477,-102.00000000000209,-126.0000000000039,-65.00000000000395,-205.0000000000125,-166.99999999998738,120.99999999999511,-25.999999999992696,-65.00000000000395,,-6331.000000000021
2015.05.27,-1057.9999999999923,1302.9999999999875,-1602.9999999999945,1417.0000000000016,-856.0000000000013,-736.9999999999877,-197.00000000000273,228.00000000000864,47.9999999999925,26.999999999999247,-113.00000000000753,-1421.999999999997,-1263.9999999999984,-1288.9999999999845,66.0000000000025,-99.00000000000463,-148.00000000001478,-36.0000000000138,-162.00000000000614,-176.9999999999925,108.99999999999466,-15.999999999993797,-66.00000000001049,,-6045.0000000000155
2015.05.27,-1040.999999999992,1201.999999999992,-1594.9999999999989,1406.0000000000184,-809.9999999999997,-717.9999999999964,-194.0000000000053,240.99999999998545,65.99999999999939,39.00000000000014,-56.0000000000005,-1377.0000000000095,-1285.0000000000027,-1207.0000000000025,75.00000000001705,-49.99999999999449,-110.00000000001009,-57.00000000001815,-143.00000000000068,-189.99999999999773,143.00000000000068,60.00000000000449,-59.000000000009045,,-5660.00000000002
2015.05.27,-980.9999999999985,1174.9999999999927,-1569.0000000000027,1361.0000000000123,-780.9999999999984,-703.9999999999935,-139.00000000000023,346.00000000000364,59.99999999999339,26.999999999999247,-43.999999999999595,-1426.9999999999925,-1272.999999999991,-1184.9999999999916,205.0000000000125,7.0000000000014495,-77.00000000001594,-51.000000000001044,-186.00000000000705,-221.9999999999942,181.99999999998795,105.00000000001064,-53.999999999998494,,-5224.99999999997
2015.05.27,-981.999999999994,1188.9999999999957,-1531.9999999999964,1353.000000000004,-661.9999999999959,-706.999999999991,-177.00000000000495,293.9999999999827,56.99999999999594,30.000000000007798,53.999999999998494,-1381.0000000000002,-1258.0000000000036,-1180.9999999999877,98.00000000001319,-18.999999999991246,-103.00000000000864,173.99999999998528,-178.00000000001148,-189.99999999999773,275.99999999999625,174.00000000000747,99.00000000000463,,-4571.999999999992
2015.05.27,-958.9999999999987,1166.9999999999848,-1548.0000000000018,1360.0000000000057,-731.9999999999993,-682.9999999999892,-197.00000000000273,330.99999999998886,80.99999999999774,18.0000000000069,-14.000000000002899,-1408.0000000000155,-1269.9999999999934,-1241.9999999999875,105.99999999999454,-17.000000000000348,-125.00000000001954,90.99999999999665,-161.00000000000136,-247.99999999999045,226.99999999998965,156.00000000000057,11.00000000000545,,-5056.000000000031
2015.05.27,-983.0000000000006,1166.9999999999848,-1602.0000000000039,1366.0000000000005,-724.0000000000024,-678.0000000000008,-198.00000000000927,353.00000000000864,83.9999999999952,15.00000000000945,-4.000000000004,-1460.000000000008,-1269.000000000009,-1176.9999999999836,139.00000000001,-12.999999999996348,-137.00000000000932,103.99999999999298,-186.00000000000705,-268.99999999999125,260.9999999999957,150.00000000000568,-15.00000000000945,,-5076.000000000032
2015.05.27,-968.0000000000022,1195.999999999997,-1588.9999999999986,1374.0000000000086,-695.0000000000011,-686.9999999999932,-201.99999999999108,305.0000000000068,82.99999999999974,-13.999999999991797,21.999999999999797,-1413.000000000011,-1248.0000000000045,-1053.9999999999993,69.99999999999318,-49.99999999999449,-243.99999999999977,134.99999999999625,-177.0000000000067,-260.9999999999957,256.0000000000002,170.00000000000347,-31.000000000003247,,-5021.999999999987
2015.05.27,-1066.9999999999957,1271.0,-1819.0000000000027,1415.0000000000107,-880.000000000003,-709.0000000000041,-248.00000000000378,378.9999999999907,86.99999999999264,21.00000000000435,-118.00000000000699,-1645.0000000000102,-1310.9999999999955,-1370.9999999999889,120.00000000000455,-85.00000000000173,-213.00000000001873,-11.00000000000545,-265.00000000000057,-256.9999999999908,203.99999999999352,39.00000000000014,-42.999999999993044,,-6506.0000000000255
2015.05.27,-1027.9999999999957,1210.9999999999843,-1715.999999999994,1395.000000000013,-931.0000000000041,-696.0000000000077,-228.99999999999034,432.9999999999927,87.99999999999919,58.000000000002494,-204.99999999999963,-1581.0000000000173,-1320.00000000001,-1376.9999999999839,158.00000000001546,-86.99999999999264,-162.00000000001768,-144.0000000000108,-237.00000000000898,-274.9999999999915,95.99999999998943,-61.999999999995396,-112.000000000001,,-6723.000000000025
2015.05.27,-1022.9999999999961,1310.9999999999955,-1698.9999999999982,1452.0000000000089,-773.0000000000015,-645.999999999991,-231.0000000000034,403.99999999999636,93.99999999999409,-1.999999999990898,-12.000000000000899,-1468.999999999994,-1259.00000000001,-1137.9999999999945,140.00000000001478,-82.00000000000429,-272.00000000000557,139.9999999999846,-206.00000000000307,-322.9999999999933,274.9999999999915,146.00000000000168,-49.00000000001015,,-5222.000000000009
2015.05.27,-1014.9999999999992,1237.9999999999836,-1715.999999999994,1415.0000000000107,-726.9999999999999,-669.9999999999928,-261.0000000000001,415.9999999999968,92.99999999999864,-44.99999999999504,36.0000000000027,-1516.0000000000196,-1269.9999999999934,-1024.0000000000027,88.99999999999864,-63.99999999999739,-351.0000000000124,239.99999999999577,-208.00000000001262,-375.0,347.999999999999,214.00000000000307,-48.000000000003595,,-5201.000000000035
2015.05.27,-929.000000000002,1205.999999999996,-1608.9999999999945,1412.9999999999975,-661.9999999999959,-601.000000000007,-261.0000000000001,451.9999999999982,142.99999999999312,25.00000000000835,-8.000000000008,-1438.999999999993,-1299.0000000000057,-1018.9999999999922,117.999999999995,-8.999999999992347,-251.00000000000122,191.99999999999218,-170.0000000000017,-314.9999999999977,332.9999999999984,224.000000000002,7.0000000000014495,,-4459.000000000011
2015.05.27,-895.0000000000014,1180.0000000000032,-1587.0000000000032,1388.0000000000114,-663.0000000000025,-575.9999999999987,-261.0000000000001,500.0,156.99999999999602,16.0000000000049,-9.00000000000345,-1489.0000000000043,-1293.9999999999952,-1001.9999999999918,186.00000000000705,0.0,-273.0000000000121,176.99999999998272,-188.0000000000024,-351.99999999998965,332.9999999999984,225.00000000000853,-29.999999999996696,,-4456.99999999999
2015.05.27,-914.9999999999991,1224.000000000003,-1668.9999999999968,1415.0000000000107,-673.0000000000014,-584.0000000000067,-261.0000000000001,516.9999999999959,148.99999999999915,10.000000000010001,-13.00000000000745,-1545.9999999999923,-1289.0000000000068,-1051.0000000000018,194.00000000001683,-0.9999999999843467,-301.0000000000179,200.99999999998454,-217.00000000001296,-372.99999999999045,324.99999999998863,221.99999999999997,-59.000000000009045,,-4695.00000000002
2015.05.27,-922.999999999996,1137.9999999999945,-1659.9999999999966,1373.000000000002,-622.0000000000003,-597.0000000000031,-261.0000000000001,528.9999999999964,151.00000000000114,51.000000000001044,7.9999999999968985,-1645.0000000000102,-1383.000000000001,-1113.9999999999927,213.99999999999864,-21.00000000000435,-218.00000000000708,237.99999999998266,-225.00000000000853,-345.9999999999894,439.9999999999977,280.00000000000244,73.99999999999629,,-4519.000000000039
2015.05.27,-837.9999999999943,961.9999999999961,-1623.9999999999952,1287.000000000016,-592.0000000000036,-591.0000000000082,-242.00000000000887,585.000000000008,192.99999999999872,67.00000000000594,2.999999999997449,-1685.0000000000023,-1483.9999999999964,-1126.999999999989,331.0000000000173,77.00000000001594,-126.0000000000039,148.99999999999915,-237.99999999999955,-371.9999999999999,431.99999999998795,289.0000000000059,72.99999999998974,,-4470.999999999963
2015.05.27,-724.0000000000024,899.9999999999897,-1519.0000000000055,1239.0000000000123,-553.0000000000035,-607.0000000000019,-259.0000000000092,569.9999999999932,203.99999999999307,73.00000000000084,-34.000000000000696,-1635.9999999999957,-1493.000000000011,-1231.9999999999886,290.9999999999968,146.00000000000168,-78.00000000000028,115.99999999998278,-211.00000000001273,-351.99999999998965,354.99999999998977,284.0000000000065,68.99999999998573,,-4451.000000000069
2015.05.27,-751.0000000000017,804.0000000000047,-1543.0000000000064,1153.000000000004,-585.9999999999976,-626.9999999999998,-249.99999999999466,585.9999999999843,224.000000000002,85.00000000000173,-90.0000000000012,-1831.9999999999936,-1573.0000000000023,-1289.9999999999911,319.9999999999932,156.00000000000057,-125.00000000001954,-32.0000000000098,-267.0000000000101,-446.9999999999885,375.0,242.00000000000887,-14.000000000002899,,-5482.000000000018
2015.05.27,-605.9999999999955,767.9999999999909,-1471.999999999994,1095.0000000000016,-526.0000000000042,-480.99999999999807,-380.00000000000256,752.9999999999859,231.99999999999886,111.00000000000554,-172.00000000000549,-1728.0000000000086,-1391.9999999999932,-1086.9999999999936,472.0000000000084,146.00000000000168,-81.00000000001995,-58.000000000002494,-329.00000000000773,-431.99999999998795,409.9999999999966,183.00000000001094,-29.999999999996696,,-4604.00000000001
2015.05.27,-644.9999999999956,868.000000000002,-1629.000000000005,1114.000000000015,-648.9999999999995,-346.0000000000019,-384.9999999999909,828.000000000003,237.99999999999378,173.00000000000094,-209.9999999999991,-1772.0000000000198,-1333.0000000000064,-1278.9999999999857,444.0000000000168,90.99999999999665,-71.00000000002105,-127.00000000001043,-331.00000000000307,-421.99999999999704,343.9999999999941,133.00000000000534,-8.000000000008,,-4974.0000000000155
2015.05.27,-571.9999999999948,811.9999999999905,-1567.0000000000073,1223.0000000000184,-675.0000000000034,-289.9999999999903,-387.000000000004,909.9999999999966,313.99999999999204,272.00000000000557,-318.00000000000716,-1742.999999999995,-1469.000000000009,-1472.999999999991,484.00000000000887,192.99999999999872,124.99999999999733,-320.00000000000915,-296.0000000000065,-328.9999999999935,262.999999999991,118.00000000000699,1.999999999990898,,-4723.000000000014
2015.05.27,-551.9999999999969,841.9999999999872,-1558.0000000000068,1266.0000000000116,-751.9999999999972,-303.9999999999932,-371.99999999999454,924.999999999983,361.9999999999957,364.00000000000875,-334.00000000000097,-1771.000000000015,-1532.0,-1678.9999999999861,504.99999999999545,246.99999999999721,247.99999999998158,-375.0000000000142,-243.99999999999977,-221.9999999999942,207.9999999999984,49.00000000001015,34.000000000000696,,-4645.00000000003
2015.05.27,-520.9999999999936,831.000000000004,-1582.9999999999984,1262.0000000000075,-675.0000000000034,-177.99999999998929,-370.00000000000364,939.9999999999977,385.000000000002,365.99999999999966,-307.0000000000017,-1640.0000000000148,-1411.9999999999911,-1395.9999999999973,520.0000000000102,278.00000000000045,256.99999999999613,-308.0000000000194,-243.0000000000092,-271.99999999999136,268.0000000000007,142.00000000000878,55.99999999998939,,-3599.9999999999973
2015.05.27,-500.9999999999959,811.9999999999905,-1674.0000000000066,1366.0000000000005,-648.0000000000041,-82.99999999998863,-424.00000000000216,1038.9999999999873,448.9999999999994,357.00000000000733,-326.9999999999995,-1882.000000000005,-1648.000000000005,-1472.999999999991,643.0000000000007,425.0000000000087,279.99999999999136,-297.0000000000139,-211.00000000001273,-298.9999999999924,349.9999999999943,230.000000000008,75.00000000000284,,-3441.0000000000255
2015.05.27,-607.9999999999974,859.9999999999941,-1938.0000000000023,1401.0000000000077,-746.9999999999976,-117.99999999999588,-458.00000000000284,1191.0000000000025,458.9999999999983,416.00000000000523,-309.99999999999915,-1984.0000000000089,-1632.9999999999955,-1486.9999999999939,667.0000000000016,351.99999999999676,242.99999999999324,-253.99999999999866,-358.0000000000041,-397.99999999999613,458.999999999989,212.00000000000108,109.00000000000354,,-3923.999999999999
2015.05.27,-663.0000000000025,1010.9999999999841,-2179.000000000002,1573.0000000000023,-812.999999999997,-245.0000000000063,-431.99999999998795,1270.9999999999866,473.0000000000012,361.0000000000002,-340.00000000000693,-2346.0000000000036,-1824.0000000000034,-1742.9999999999834,816.0000000000025,400.00000000000034,176.99999999998272,-298.00000000002046,-483.0000000000041,-554.9999999999926,506.0000000000002,225.00000000000853,96.00000000000719,,-5012.0000000000355
2015.05.27,-724.9999999999978,1011.9999999999907,-2195.0000000000073,1556.0000000000018,-843.0000000000049,-275.9999999999874,-514.9999999999987,1211.999999999989,400.9999999999958,422.00000000000017,-341.99999999999784,-2365.000000000009,-1739.0000000000016,-1814.9999999999889,673.0000000000018,92.00000000000318,219.99999999999798,-284.00000000001756,-543.0000000000064,-393.99999999999125,477.99999999999443,118.00000000000699,147.99999999999258,,-5704.000000000033
2015.05.27,-718.9999999999918,1153.9999999999884,-2117.999999999995,1419.999999999999,-811.0000000000061,-286.00000000000847,-539.0000000000006,1298.0000000000018,320.9999999999935,495.000000000001,-324.00000000000205,-2242.999999999995,-1544.9999999999964,-1832.9999999999957,748.9999999999952,48.000000000003595,354.9999999999942,-139.00000000000023,-589.0000000000128,-335.9999999999985,513.9999999999958,76.0000000000094,205.99999999999508,,-4846.000000000025
