date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.12.08,-278.9999999999959,-583.0000000000002,-1.999999999990898,93.99999999999409,-1495.9999999999861,-1025.0000000000093,-885.999999999998,-327.00000000001063,-167.00000000000603,-368.9999999999998,-702.0000000000026,-902.9999999999983,-790.0000000000018,-320.9999999999935,1958.9999999999995,115.99999999998545,-1630.9999999999825,-2212.999999999998,212.00000000000108,-300.0000000000003,-79.00000000000685,,-9692.000000000002
2015.12.08,-170.00000000000347,-740.0000000000073,-139.9999999999846,103.9999999999992,-1545.9999999999807,-1140.0000000000077,-946.9999999999978,-624.0000000000023,-164.99999999999292,-215.99999999999397,-812.0000000000016,-1050.0000000000066,-909.9999999999997,-466.9999999999952,1940.0000000000084,27.999999999991587,-1812.999999999998,-2501.00000000002,197.00000000000273,-280.00000000000244,-22.0000000000109,,-11274.000000000002
2015.12.08,-195.9999999999962,-822.0000000000116,-62.99999999999084,129.99999999999545,-1699.9999999999905,-1312.000000000002,-1031.9999999999995,-750.0000000000063,-121.99999999999989,-262.00000000000045,-875.0000000000035,-1241.0000000000032,-1029.9999999999975,-488.999999999995,2163.0000000000036,90.00000000000341,-1900.999999999997,-2702.0000000000045,334.00000000000097,-290.00000000000136,35.00000000000725,,-12034.999999999989
2015.12.08,-161.00000000000003,-1046.999999999998,-38.0000000000047,102.00000000000387,-1861.0000000000016,-1384.0000000000075,-1070.9999999999998,-879.9999999999919,-73.99999999999629,-224.00000000000375,-938.0000000000055,-1292.9999999999998,-1040.0000000000075,-483.99999999999557,2476.0000000000114,152.9999999999916,-1910.9999999999961,-2634.000000000003,440.00000000000705,-280.00000000000244,154.99999999999403,,-11994.000000000005
2015.12.08,-178.00000000000037,-1032.999999999995,17.000000000000348,114.00000000000432,-1836.9999999999998,-1384.0000000000075,-1088.0,-987.0000000000045,-53.999999999998494,-272.00000000000557,-919.0000000000032,-1272.0000000000064,-1060.0000000000055,-505.99999999999534,2329.0000000000255,187.99999999998818,-1861.999999999986,-2679.000000000009,434.000000000001,-370.00000000000364,92.99999999998754,,-12326.000000000011
2015.12.08,-173.00000000000094,-1149.0,68.00000000000139,57.00000000000216,-1811.9999999999914,-1334.0000000000018,-1151.000000000002,-1055.000000000006,82.00000000000429,-186.9999999999976,-900.0000000000008,-1255.0000000000061,-1100.000000000001,-497.99999999999847,2145.000000000019,194.99999999999318,-1698.9999999999839,-2599.000000000018,412.00000000000125,-409.99999999999926,-5.000000000010552,,-12367.999999999996
2015.12.08,-187.00000000000384,-1160.0000000000055,160.00000000000458,33.999999999991815,-1794.9999999999911,-1334.0000000000018,-1153.9999999999995,-1046.999999999998,120.99999999999334,-155.00000000000114,-912.0000000000017,-1231.0000000000043,-1090.000000000002,-483.0000000000001,1951.9999999999982,283.9999999999918,-1680.999999999999,-2558.000000000016,343.00000000000443,-400.00000000000034,-130.0000000000079,,-12423.000000000047
2015.12.08,-161.00000000000003,-1122.0000000000007,141.00000000001333,21.99999999999136,-1800.999999999986,-1268.0000000000025,-1157.000000000008,-1032.999999999995,120.99999999999334,-120.00000000000455,-931.0000000000041,-1201.0000000000077,-1140.0000000000077,-492.0000000000035,2037.000000000022,234.99999999998522,-1741.999999999999,-2667.0000000000196,336.00000000000296,-470.00000000000375,-143.00000000000423,,-12556.000000000035
2015.12.08,-90.99999999999665,-1123.0000000000073,86.0000000000083,46.999999999997044,-1783.9999999999857,-1241.0000000000032,-1178.0000000000014,-1052.0000000000084,110.00000000001009,-63.99999999999295,-948.9999999999999,-1201.0000000000077,-1190.0000000000023,-517.9999999999962,1963.999999999988,183.9999999999975,-1807.000000000003,-2817.0000000000027,314.99999999999864,-440.00000000000705,-212.00000000001216,,-12961.00000000003
2015.12.08,-58.99999999999794,-1236.0000000000148,11.00000000000545,96.00000000000364,-2125.9999999999836,-1325.0000000000095,-1233.0000000000064,-1378.9999999999968,110.99999999999443,-63.00000000000239,-1238.0000000000057,-1402.9999999999986,-1360.0000000000057,-614.9999999999989,1875.9999999999889,193.9999999999884,-2268.000000000003,-3114.000000000017,182.00000000000438,-450.00000000000597,-218.00000000000708,,-15617.000000000067
2015.12.08,78.99999999999574,-1358.0000000000148,-68.99999999998573,200.00000000000284,-2252.999999999994,-1428.000000000007,-1271.0,-1638.0000000000061,207.00000000000162,-45.000000000001705,-1338.000000000006,-1544.000000000001,-1440.000000000008,-702.0000000000026,2017.0000000000243,209.00000000000318,-2411.999999999992,-3238.0000000000077,195.00000000000074,-320.00000000000915,-175.00000000001404,,-16324.00000000002
2015.12.08,88.99999999999464,-1503.0000000000098,-178.99999999999582,269.00000000000546,-2498.9999999999845,-1423.0000000000075,-1261.000000000001,-1929.000000000003,190.00000000000128,-66.99999999999307,-1563.9999999999986,-1619.9999999999993,-1440.000000000008,-880.9999999999984,1854.9999999999845,165.99999999999682,-2907.9999999999995,-3284.00000000002,19.999999999997797,-230.000000000008,-70.99999999999883,,-18270.000000000047
2015.12.08,246.99999999999721,-1500.9999999999968,-280.9999999999979,308.9999999999975,-2521.99999999998,-1522.0000000000011,-1217.0000000000014,-1967.0000000000077,153.00000000000313,102.00000000000387,-1639.0000000000016,-1768.9999999999984,-1480.0000000000036,-912.9999999999972,1982.000000000017,33.999999999991815,-3096.999999999994,-3445.000000000009,97.9999999999981,-70.0000000000034,60.99999999999994,,-18436.999999999985
2015.12.08,265.0000000000041,-1411.0000000000066,-296.9999999999917,361.99999999999477,-2536.999999999989,-1487.000000000005,-1185.9999999999982,-1998.9999999999952,171.99999999999437,24.00000000000091,-1658.9999999999993,-1761.0000000000014,-1490.0000000000025,-912.9999999999972,2021.0000000000061,56.99999999998795,-3119.9999999999895,-3429.9999999999995,136.00000000000279,-10.000000000010001,171.99999999999437,,-18091.0
2015.12.08,197.00000000000273,-1290.0000000000134,-197.00000000000273,328.00000000000296,-2415.999999999996,-1461.0000000000011,-1075.999999999999,-1787.9999999999895,178.00000000001148,-31.999999999996476,-1533.0000000000066,-1661.0000000000014,-1329.999999999998,-763.0000000000026,1936.9999999999886,213.99999999999864,-2865.999999999991,-3028.0000000000086,104.99999999999955,-20.0000000000089,141.99999999999767,,-16360.00000000001
2015.12.08,236.00000000000287,-1289.0000000000068,-319.0000000000026,298.9999999999924,-2260.9999999999795,-1343.0000000000052,-1118.000000000008,-1851.0000000000027,239.00000000001143,88.00000000000807,-1563.0000000000032,-1668.9999999999982,-1470.0000000000045,-802.0000000000027,1881.0000000000216,98.99999999998954,-2854.000000000001,-3275.0000000000055,121.99999999999989,-90.0000000000012,63.99999999999739,,-16875.999999999996
2015.12.08,278.9999999999959,-1263.9999999999984,-248.99999999998812,287.9999999999967,-2216.99999999998,-1331.9999999999998,-1111.0000000000064,-1818.999999999993,248.00000000000378,155.00000000000114,-1546.000000000003,-1651.999999999998,-1460.0000000000057,-763.9999999999981,1567.0000000000073,161.00000000000136,-2752.999999999983,-3212.999999999999,102.00000000000209,-100.00000000000009,11.999999999989797,,-16667.999999999953
2015.12.08,238.0000000000049,-1266.999999999996,-85.00000000000173,207.9999999999984,-2229.9999999999986,-1253.9999999999995,-1038.0000000000057,-1699.9999999999905,279.00000000000705,150.00000000000568,-1412.000000000002,-1463.0000000000032,-1300.0000000000011,-686.9999999999932,1515.999999999984,180.99999999998317,-2505.999999999986,-2771.0000000000123,9.999999999998899,-120.00000000000898,-28.000000000005798,,-15279.000000000024
2015.12.08,229.00000000000142,-1127.9999999999957,-114.99999999999844,201.99999999999818,-2362.999999999982,-1336.9999999999993,-1058.9999999999989,-1549.0000000000005,242.99999999999324,108.99999999999466,-1509.0000000000048,-1543.0000000000055,-1300.0000000000011,-673.0000000000014,2039.9999999999973,139.00000000001,-2696.9999999999936,-2850.000000000019,19.999999999997797,59.99999999999339,68.00000000000139,,-15013.000000000011
2015.12.08,254.99999999999412,-1079.0000000000077,-146.99999999998602,200.00000000000284,-2277.99999999998,-1298.0000000000102,-1043.000000000005,-1665.0000000000055,297.9999999999983,219.0000000000083,-1522.0000000000011,-1567.0000000000073,-1340.000000000008,-656.000000000001,2163.0000000000036,110.99999999999,-2668.0000000000036,-2858.000000000005,43.999999999999595,19.999999999997797,89.99999999999008,,-14721.000000000035
2015.12.08,354.9999999999942,-1039.000000000012,-258.99999999998704,233.99999999999466,-2410.9999999999854,-1288.0000000000002,-1006.0000000000069,-1761.9999999999968,344.00000000001097,316.0000000000025,-1614.0000000000043,-1595.000000000002,-1370.0000000000045,-697.9999999999986,2085.000000000026,-15.00000000001478,-2800.999999999987,-2905.000000000002,-68.99999999999685,49.99999999999449,102.99999999998644,,-15344.999999999987
2015.12.08,380.999999999998,-1032.0000000000107,-339.99999999998477,254.99999999999545,-2315.9999999999845,-1275.9999999999993,-996.000000000008,-1726.0000000000052,212.00000000001216,278.99999999999636,-1588.0000000000005,-1588.0000000000005,-1360.0000000000057,-752.9999999999926,2122.000000000002,-44.00000000001114,-2976.000000000001,-2973.0000000000036,-7.9999999999968985,89.99999999999008,110.99999999999443,,-15526.000000000015
2015.12.08,387.99999999999943,-1029.9999999999975,-326.0000000000041,277.000000000001,-2359.0,-1309.0000000000045,-1046.0000000000025,-1784.999999999992,218.99999999999142,275.0000000000057,-1622.0000000000011,-1662.000000000008,-1419.999999999999,-758.0000000000031,2152.0000000000205,-52.99999999999727,-2949.000000000002,-3153.000000000006,-56.99999999999594,59.99999999999339,129.99999999998568,,-16028.000000000018
2015.12.08,402.9999999999978,-1073.0000000000127,-309.0000000000037,173.99999999999238,-2266.999999999997,-1329.0000000000025,-1095.0000000000016,-1791.9999999999936,261.0000000000001,397.99999999999613,-1585.0000000000032,-1654.0,-1460.0000000000057,-742.9999999999936,2140.9999999999927,-93.99999999999409,-2878.0000000000027,-3184.000000000009,62.000000000006494,-50.0000000000056,52.000000000007596,,-16022.00000000003
2015.12.08,363.99999999999767,-1124.9999999999982,-252.99999999999213,121.99999999999989,-2222.9999999999973,-1359.0000000000102,-1117.0000000000014,-1771.0000000000114,273.0000000000121,397.00000000000557,-1526.0000000000052,-1651.999999999998,-1440.000000000008,-736.0000000000033,2247.999999999983,-93.00000000001774,-2707.999999999999,-3153.000000000006,168.99999999999693,-70.0000000000034,97.9999999999981,,-15555.000000000058
2015.12.08,414.00000000000324,-1117.9999999999968,-266.999999999995,144.99999999999602,-2223.9999999999814,-1372.0000000000066,-1122.0000000000007,-1819.9999999999993,313.00000000000773,465.0000000000034,-1553.0000000000043,-1680.0000000000036,-1450.0000000000068,-744.9999999999957,2327.0000000000123,-94.99999999999886,-2739.0000000000027,-3166.0000000000023,155.00000000000514,-70.0000000000034,106.00000000000608,,-15495.999999999965
2015.12.08,426.9999999999996,-1090.0000000000132,-261.0000000000001,158.99999999999181,-2237.0,-1334.0000000000018,-1073.0000000000018,-1794.0000000000066,320.00000000000915,477.00000000000387,-1567.0000000000073,-1662.000000000008,-1419.999999999999,-731.9999999999993,2263.9999999999995,-96.00000000000364,-2736.9999999999895,-3096.00000000001,129.9999999999968,-30.000000000007798,119.99999999998678,,-15232.00000000006
2015.12.08,451.0000000000014,-1021.0000000000052,-290.9999999999968,210.99999999999852,-2200.9999999999864,-1308.000000000009,-1034.0000000000016,-1787.0000000000052,307.00000000001285,436.00000000000705,-1568.0000000000027,-1658.0000000000039,-1410.0000000000002,-737.9999999999942,2247.0000000000214,-98.00000000001319,-2777.999999999992,-3082.000000000007,109.00000000000354,-10.000000000010001,123.00000000000644,,-15099.999999999976
2015.12.08,443.99999999999994,-1005.9999999999958,-253.99999999999866,234.99999999999943,-2164.9999999999945,-1267.000000000007,-988.0,-1709.000000000005,302.0000000000023,375.0,-1519.0000000000036,-1594.0000000000066,-1350.0000000000068,-703.9999999999935,2116.000000000007,-54.000000000002046,-2682.999999999991,-2910.0000000000127,53.999999999998494,19.999999999997797,127.99999999999478,,-14529.000000000018
2015.12.09,426.9999999999996,-1015.0000000000103,-275.9999999999874,260.9999999999957,-2159.0,-1270.0000000000045,-1079.0000000000077,-1746.0000000000032,269.9999999999925,314.9999999999977,-1551.0000000000023,-1618.0000000000084,-1351.9999999999977,-702.9999999999981,1941.000000000015,-27.000000000015234,-2695.9999999999873,-2829.999999999999,-49.99999999999449,56.0000000000005,109.00000000000354,,-14993.000000000013
2015.12.09,417.99999999999613,-1009.9999999999998,-282.0000000000045,305.9999999999974,-2179.999999999982,-1208.000000000009,-896.000000000008,-1720.9999999999948,265.0000000000041,266.00000000000534,-1541.9999999999989,-1541.9999999999989,-1240.0000000000077,-724.0000000000024,1853.0000000000157,-1.0000000000047748,-2742.0,-2707.999999999999,-88.99999999999464,179.99999999999127,147.99999999999258,,-14449.0
2015.12.09,404.99999999999983,-992.0000000000151,-272.00000000000557,301.9999999999925,-2162.999999999982,-1216.000000000006,-957.0000000000078,-1707.9999999999984,256.99999999999613,266.00000000000534,-1558.9999999999993,-1551.0000000000023,-1273.0000000000018,-705.9999999999956,1993.0000000000002,19.000000000005457,-2717.999999999998,-2840.0000000000205,-34.99999999999615,109.99999999999899,114.99999999999844,,-14523.000000000033
2015.12.09,390.0000000000015,-1007.0000000000024,-259.9999999999936,280.9999999999917,-2172.9999999999804,-1231.9999999999998,-1033.0000000000061,-1628.0000000000073,246.00000000001288,287.00000000000614,-1482.0000000000055,-1507.0000000000027,-1340.000000000008,-712.9999999999969,1949.000000000023,0.0,-2679.9999999999936,-3016.0000000000186,-12.999999999996348,-30.000000000007798,-53.00000000001415,,-15013.999999999996
2015.12.09,329.999999999997,-1025.0000000000093,-248.99999999998812,236.0000000000042,-2183.000000000002,-1214.0000000000039,-1068.0000000000023,-1598.9999999999948,226.99999999999943,257.99999999999557,-1465.0000000000052,-1480.0000000000036,-1350.0000000000068,-691.9999999999926,1849.9999999999961,-12.000000000000455,-2681.0,-3048.0000000000064,-82.99999999999974,-10.000000000010001,-136.00000000000279,,-15394.000000000035
2015.12.09,276.9999999999939,-1022.0000000000118,-201.99999999999108,210.99999999999852,-2181.999999999995,-1139.0000000000011,-1063.0000000000027,-1524.9999999999986,218.00000000000708,210.00000000000796,-1417.999999999997,-1371.0,-1329.999999999998,-671.9999999999948,1717.000000000013,-3.9999999999906777,-2602.9999999999995,-3015.0000000000123,-153.99999999999858,-40.00000000000669,-177.00000000000495,,-15283.999999999984
2015.12.09,241.00000000000233,-1011.0000000000064,-207.00000000000162,165.99999999999682,-2183.999999999986,-1124.0000000000027,-1067.0000000000068,-1444.000000000001,188.9999999999947,180.00000000000682,-1397.0000000000039,-1329.0000000000025,-1290.0000000000023,-644.9999999999956,1719.0000000000261,-10.99999999999568,-2570.99999999999,-2917.999999999998,-151.9999999999966,-20.0000000000089,-205.99999999999508,,-15080.999999999965
2015.12.09,312.00000000000114,-923.0000000000072,-312.00000000000114,219.99999999999886,-2122.999999999986,-1112.0000000000018,-1031.000000000004,-1533.999999999991,181.00000000000892,240.99999999999966,-1441.9999999999989,-1397.0000000000039,-1340.000000000008,-700.999999999996,1729.0000000000027,-33.999999999991815,-2695.9999999999873,-3100.999999999998,-151.9999999999966,-50.0000000000056,-204.00000000000418,,-15468.999999999969
2015.12.09,373.00000000000114,-998.9999999999943,-391.9999999999924,331.00000000000307,-2152.9999999999827,-1227.0000000000002,-1129.0000000000023,-1583.0000000000011,164.99999999999292,183.9999999999975,-1478.999999999997,-1524.0000000000032,-1419.999999999999,-742.9999999999936,1914.0000000000157,-26.00000000001046,-2824.000000000004,-3328.00000000002,-41.9999999999976,-130.0000000000079,-170.00000000000347,,-16201.999999999998
2015.12.09,429.99999999999704,-961.0000000000118,-456.9999999999963,393.0000000000007,-2134.999999999998,-1271.0,-1151.9999999999975,-1654.0,134.99999999999625,203.00000000000296,-1495.0000000000018,-1590.0000000000025,-1510.0000000000002,-795.0000000000013,2088.000000000001,-94.99999999999886,-2885.9999999999886,-3597.000000000006,33.000000000005244,-190.00000000000128,-165.9999999999995,,-16672.0
2015.12.09,393.9999999999944,-998.9999999999943,-427.99999999998397,384.00000000000034,-2159.999999999984,-1305.0000000000007,-1163.000000000003,-1676.000000000011,124.00000000001299,189.00000000000716,-1502.0000000000034,-1616.0000000000064,-1500.0000000000014,-812.999999999997,2146.9999999999877,-63.99999999999295,-2912.0000000000036,-3606.0000000000205,92.00000000000318,-190.00000000000128,-130.0000000000079,,-16734.000000000004
2015.12.09,395.0000000000009,-997.0000000000034,-411.99999999999017,364.9999999999949,-2100.9999999999973,-1228.0000000000068,-1127.0000000000002,-1673.9999999999977,131.99999999999878,194.00000000000261,-1468.0000000000027,-1533.0000000000066,-1470.0000000000045,-795.0000000000013,1969.999999999983,-67.00000000000728,-2815.9999999999964,-3478.000000000003,19.999999999997797,-180.0000000000024,-158.0000000000137,,-16428.000000000055
2015.12.09,392.9999999999989,-995.0000000000125,-392.9999999999989,396.99999999999136,-2102.999999999988,-1207.0000000000025,-1102.000000000003,-1632.9999999999955,126.0000000000039,167.0000000000016,-1449.0000000000002,-1500.0000000000014,-1421.0000000000057,-788.9999999999952,1892.0000000000048,-45.99999999999227,-2807.999999999988,-3405.0000000000136,-25.999999999992696,-160.00000000000458,-192.99999999999872,,-16254.999999999993
2015.12.09,400.9999999999958,-994.000000000006,-432.9999999999945,418.99999999999693,-2068.9999999999877,-1247.0000000000093,-1124.0000000000027,-1669.0000000000093,130.0000000000079,111.0000000000042,-1439.0000000000014,-1538.0000000000061,-1450.0000000000068,-807.0000000000022,2119.0000000000264,-9.999999999990905,-2798.999999999996,-3471.000000000002,87.00000000000374,-180.0000000000024,-113.00000000000753,,-16075.999999999987
2015.12.09,446.00000000000193,-984.000000000007,-526.9999999999886,480.99999999999454,-2051.9999999999873,-1227.0000000000002,-1124.0000000000027,-1714.9999999999998,80.99999999999774,125.0,-1458.999999999999,-1556.0000000000018,-1480.0000000000036,-861.9999999999961,2095.0000000000023,-37.00000000000614,-2878.0000000000027,-3608.0000000000114,109.00000000000354,-209.9999999999991,-151.9999999999966,,-16534.000000000004
2015.12.09,431.99999999999903,-954.9999999999948,-479.99999999999153,459.99999999999375,-2016.99999999998,-1228.0000000000068,-1111.0000000000064,-1665.9999999999898,83.00000000001084,135.00000000000512,-1436.0000000000039,-1532.0,-1458.999999999999,-825.9999999999934,2058.9999999999886,-39.00000000001569,-2817.9999999999873,-3537.0000000000123,77.00000000000485,-200.00000000000017,-153.00000000000313,,-16210.999999999982
2015.12.09,434.000000000001,-950.0000000000064,-493.99999999999443,435.99999999999284,-2058.9999999999886,-1258.0000000000036,-1112.9999999999973,-1672.9999999999911,103.00000000000864,168.99999999999693,-1480.999999999999,-1592.0000000000045,-1470.0000000000045,-795.9999999999967,2202.9999999999995,-100.99999999999909,-2856.9999999999986,-3500.000000000014,107.99999999999699,-190.00000000000128,-95.00000000000064,,-16176.000000000004
2015.12.09,426.00000000000415,-846.0000000000134,-585.9999999999976,450.9999999999934,-2000.9999999999861,-1188.0000000000002,-1038.0000000000057,-1594.999999999991,39.999999999995595,180.00000000000682,-1456.9999999999973,-1533.0000000000066,-1390.0000000000023,-820.999999999994,1998.9999999999952,-153.99999999999636,-2908.9999999999836,-3472.000000000008,14.000000000002899,-120.00000000000898,-137.00000000000932,,-16137.000000000004
2015.12.09,443.99999999999994,-865.0000000000047,-602.999999999998,471.9999999999942,-1998.9999999999952,-1175.0000000000039,-1050.0000000000066,-1621.9999999999902,19.999999999997797,99.00000000000375,-1456.0000000000018,-1524.0000000000032,-1410.0000000000002,-851.0000000000017,2058.9999999999886,-193.00000000001205,-2953.99999999999,-3506.000000000009,21.00000000000435,-120.00000000000898,-119.00000000000244,,-16332.000000000038
2015.12.09,326.0000000000041,-740.0000000000073,-546.000000000002,445.99999999999795,-2081.999999999984,-1168.0000000000023,-1063.9999999999982,-1431.0000000000045,21.00000000000435,58.9999999999975,-1460.0000000000057,-1478.0000000000016,-1400.0000000000011,-752.9999999999926,2217.0000000000023,-132.000000000005,-2910.999999999997,-3493.0000000000127,12.000000000000899,-130.0000000000079,-127.00000000001043,,-15834.000000000027
2015.12.09,304.9999999999997,-734.9999999999968,-614.0000000000034,375.0,-2079.999999999993,-1209.0000000000045,-1021.0000000000052,-1461.0000000000011,-39.999999999995595,108.99999999999466,-1487.000000000005,-1526.0000000000052,-1370.0000000000045,-795.0000000000013,2274.0000000000205,-247.0000000000141,-3049.9999999999973,-3447.0,4.999999999999449,-50.0000000000056,-29.999999999996696,,-16094.000000000016
2015.12.09,395.0000000000009,-734.0000000000124,-594.99999999999,397.99999999999613,-2215.999999999996,-1457.0000000000082,-1212.9999999999975,-1490.999999999998,-2.999999999997449,180.00000000000682,-1600.9999999999968,-1772.0000000000068,-1570.0000000000048,-748.9999999999997,2661.999999999987,-253.99999999999068,-3147.9999999999955,-3862.00000000001,129.9999999999968,-230.000000000008,21.999999999988695,,-17108.000000000036
2015.12.09,346.0000000000019,-712.0000000000015,-661.9999999999848,405.00000000000114,-2228.9999999999923,-1596.0000000000084,-1390.9999999999977,-1513.9999999999932,-75.99999999998718,102.99999999999443,-1605.000000000001,-1958.9999999999995,-1790.0000000000027,-819.9999999999985,3146.0000000000045,-271.99999999999136,-3305.999999999987,-4516.000000000009,300.0000000000003,-460.00000000000483,-164.00000000000858,,-18771.99999999996
2015.12.09,458.00000000000284,-733.0000000000059,-689.9999999999907,466.99999999999875,-2378.9999999999977,-1667.0000000000073,-1444.000000000001,-1503.9999999999943,-41.000000000002146,191.0000000000025,-1678.0000000000018,-2031.000000000005,-1829.9999999999982,-841.0000000000028,3564.999999999996,-311.00000000000705,-3499.999999999992,-4630.000000000001,426.9999999999996,-450.00000000000597,-24.000000000001798,,-18645.000000000015
2015.12.09,500.9999999999959,-580.0000000000027,-739.9999999999851,477.99999999999443,-2197.9999999999886,-1587.000000000005,-1346.9999999999982,-1451.0000000000023,-5.999999999994898,230.00000000000398,-1656.0000000000018,-2019.9999999999995,-1800.0000000000016,-756.9999999999966,3708.0,-290.9999999999968,-3330.999999999995,-4441.000000000006,424.9999999999976,-409.99999999999926,4.999999999988347,,-17267.999999999993
2015.12.09,607.0000000000019,-394.00000000000546,-760.9999999999894,545.9999999999923,-2095.999999999987,-1536.9999999999995,-1314.000000000004,-1442.9999999999943,56.000000000011596,314.00000000000716,-1655.0000000000064,-2024.999999999999,-1800.0000000000016,-729.0000000000018,3767.9999999999936,-302.99999999999727,-3272.9999999999927,-4404.000000000008,463.0000000000023,-430.00000000000813,-8.000000000008,,-16417.999999999993
2015.12.09,551.0000000000015,-504.0000000000156,-683.9999999999957,519.0000000000055,-2054.0000000000005,-1497.0000000000039,-1305.0000000000007,-1517.999999999997,96.99999999999153,257.000000000005,-1599.000000000006,-1931.000000000005,-1760.000000000006,-741.9999999999982,3323.000000000009,-199.00000000001228,-3108.999999999984,-4294.00000000002,404.99999999999983,-460.00000000000483,-109.00000000000354,,-16613.000000000036
2015.12.09,480.0000000000027,-510.00000000001046,-575.9999999999987,509.00000000000034,-1976.0,-1428.000000000007,-1292.0000000000043,-1322.000000000001,80.99999999999774,149.0000000000009,-1495.0000000000018,-1784.0000000000077,-1690.0000000000025,-651.999999999997,3224.999999999989,-126.00000000000477,-2907.9999999999995,-4107.000000000016,385.000000000002,-490.00000000000153,-124.99999999999733,,-15652.000000000058
2015.12.09,515.9999999999942,-405.9999999999952,-655.0000000000056,587.0000000000033,-1990.9999999999873,-1367.000000000007,-1195.0000000000016,-1343.0000000000052,62.000000000006494,141.00000000000534,-1539.9999999999968,-1790.9999999999982,-1629.9999999999982,-686.9999999999932,3312.000000000026,-87.99999999999386,-3044.0000000000023,-3961.0000000000146,355.0000000000053,-400.00000000000034,-62.000000000006494,,-15186.999999999965
2015.12.09,583.9999999999957,-392.9999999999989,-781.9999999999939,653.9999999999964,-1995.9999999999977,-1369.000000000009,-1217.0000000000014,-1391.0000000000089,43.999999999999595,144.00000000000546,-1590.999999999998,-1868.9999999999984,-1729.9999999999982,-730.9999999999927,3327.9999999999977,-176.9999999999925,-3146.9999999999886,-4261.000000000004,321.0000000000046,-430.00000000000813,-82.00000000000429,,-16090.999999999993
2015.12.09,661.0000000000005,-259.0000000000092,-858.0000000000032,712.0000000000033,-2139.9999999999864,-1364.0000000000095,-1184.0000000000073,-1390.0000000000023,65.00000000000395,207.00000000000784,-1734.0000000000023,-1867.0000000000075,-1710.0000000000005,-714.999999999999,3481.0000000000227,-203.00000000000296,-3483.999999999998,-4183.000000000004,187.9999999999993,-300.0000000000003,-75.00000000000284,,-16151.999999999996
2015.12.09,727.9999999999953,-255.00000000000523,-1073.9999999999973,768.0000000000007,-2160.999999999991,-1317.0000000000016,-1131.9999999999998,-1665.0000000000055,35.999999999991594,-1.0000000000047748,-1860.0000000000061,-1901.0000000000082,-1680.0000000000036,-802.9999999999982,3017.000000000003,-241.99999999999022,-3669.9999999999955,-4119.000000000006,11.00000000000545,-140.0000000000068,-49.99999999999449,,-17510.000000000022
2015.12.09,932.999999999995,31.000000000003247,-1214.9999999999884,1105.000000000004,-2082.9999999999905,-1227.0000000000002,-995.0000000000015,-1503.0000000000098,55.000000000005045,10.99999999999568,-1902.999999999999,-1962.0000000000082,-1710.0000000000005,-758.0000000000031,3033.000000000019,-86.00000000001273,-3786.999999999985,-4144.000000000015,-39.00000000000014,-50.0000000000056,-28.000000000005798,,-16322.0
2015.12.09,810.9999999999951,134.99999999999625,-1062.9999999999918,1043.9999999999968,-1911.9999999999804,-1069.0000000000089,-916.0000000000057,-1310.0000000000111,1.0000000000065512,1.9999999999953388,-1726.0000000000052,-1736.000000000004,-1570.0000000000048,-665.9999999999999,3094.000000000019,-75.9999999999934,-3458.99999999999,-3871.0000000000023,-41.000000000002146,-40.00000000000669,-53.00000000001415,,-14421.000000000011
2015.12.09,829.0000000000019,293.99999999999426,-1112.0000000000018,1096.999999999994,-1862.9999999999925,-1076.0000000000102,-919.0000000000032,-1158.9999999999989,5.999999999994898,13.999999999995794,-1721.000000000006,-1712.0000000000025,-1580.0000000000036,-629.9999999999973,3299.999999999992,-66.0000000000025,-3493.9999999999973,-3934.9999999999995,-34.000000000000696,-120.00000000000898,-53.00000000001415,,-13934.000000000064
2015.12.09,704.0000000000047,353.0000000000033,-1029.9999999999975,945.999999999998,-1894.99999999998,-1169.0000000000089,-1080.9999999999986,-940.0000000000075,-14.000000000002899,-85.99999999999852,-1700.999999999997,-1812.0000000000025,-1719.9999999999993,-519.9999999999983,3379.000000000021,-98.99999999998954,-3326.999999999991,-4154.000000000014,134.0000000000008,-260.00000000000466,-133.00000000000534,,-14424.99999999997
2015.12.09,880.9999999999984,598.999999999994,-1180.9999999999877,1108.9999999999945,-2113.9999999999936,-1220.00000000001,-1090.000000000002,-950.0000000000064,1.0000000000065512,76.00000000000762,-1922.0000000000016,-1943.000000000006,-1780.0000000000039,-483.99999999999557,4103.000000000012,-98.00000000001319,-3895.999999999988,-4388.000000000015,31.000000000003247,-250.00000000000577,-181.9999999999933,,-14698.000000000005
2015.12.09,975.9999999999991,584.9999999999911,-1231.0000000000043,1256.0000000000002,-2345.9999999999814,-1356.0000000000016,-1151.000000000002,-1059.00000000001,22.999999999995246,-31.999999999996476,-2077.000000000007,-2093.0000000000005,-1910.0000000000007,-565.9999999999999,4308.000000000023,0.0,-4210.999999999987,-4742.000000000002,-19.999999999997797,-70.0000000000034,-82.00000000000429,,-15797.999999999989
